151.8,179.9142857,208.0285714,236.1428571,264.2571429,292.3714286,320.4857143,348.6
5.9,6.557142857,7.214285714,7.871428571,8.528571429,9.185714286,9.842857143,10.5
14.3,16.25714286,18.21428571,20.17142857,22.12857143,24.08571429,26.04285714,28
34.7,41.72857143,48.75714286,55.78571429,62.81428571,69.84285714,76.87142857,83.9
10.6,13.15714286,15.71428571,18.27142857,20.82857143,23.38571429,25.94285714,28.5
43.4,50.07142857,56.74285714,63.41428571,70.08571429,76.75714286,83.42857143,90.1
