77.129,79.503,131.609,101.164,79.974,84.126,63.425,70.797,100.105,151.428,196.904,135.965,185.304,155.466,211.774,545.049,312.671,389.983,245.909,281.061,434.255,293.335,280.073,341.732,525.298,529.3,676.022,482.60699999999997,276.893,291.966,156.29,161.857,191.33,180.22,220.247,194.266,256.711,224.711,350.055,264.198,154.441,106.862,91.905,91.601,142.876,251.238,276.682,300.848
68.067,76.98,108.713,92.654,76.521,79.214,54.004,58.492,69.194,128.108,184.762,134.807,183.137,153.926,179.73,508.271,248.788,284.58,203.034,195.811,284.349,245.09900000000002,208.05,177.60399999999998,285.88100000000003,335.96,330.837,390.997,189.421,212.458,106.03099999999999,134.834,131.621,125.069,116.87,139.474,131.318,123.684,152.698,153.816,115.38,81.086,53.162,40.284,76.889,166.512,158.737,113.633
79.253,80.013,132.091,98.349,80.622,92.741,90.513,74.222,116.06400000000001,152.92,206.07,138.841,211.186,176.403,227.684,550.44,292.053,398.73,270.295,322.821,501.922,396.996,335.315,325.894,488.113,606.351,690.3,493.284,297.402,320.211,176.869,161.049,202.614,180.858,187.37800000000001,155.89000000000001,218.47,210.238,286.791,271.492,159.248,112.42999999999999,99.215,97.528,139.851,210.608,234.05,252.648
78.786,80.742,135.518,99.972,87.9,98.004,80.199,75.1,112.684,152.078,197.509,139.254,191.87,161.487,235.928,553.81,320.292,418.827,283.126,350.65,490.273,387.496,348.606,368.925,615.445,657.693,705.689,512.37,328.664,351.411,219.166,180.494,225.338,239.067,267.423,199.405,274.129,238.658,342.192,292.729,168.013,146.856,121.827,108.384,156.472,262.321,296.065,281.818
70.745,77.927,123.344,97.342,76.859,80.564,62.568,68.496,80.512,134.35399999999998,194.132,135.071,182.816,154.494,189.971,526.822,292.513,356.907,221.736,223.514,332.874,285.101,251.895,277.468,351.433,364.071,491.182,442.928,234.006,295.347,150.409,148.042,169.37800000000001,155.322,180.792,169.888,186.941,194.655,307.274,254.072,154.52100000000002,107.075,81.739,87.081,142.358,247.698,245.509,247.393
69.363,77.06,120.823,94.03,74.006,83.679,67.713,74.356,88.099,137.578,195.156,136.189,201.229,185.397,190.706,528.339,263.696,324.439,216.822,233.478,328.943,452.543,217.389,213.637,384.788,386.734,524.163,469.034,266.157,297.132,154.176,155.027,195.18099999999998,161.431,185.055,150.624,182.496,173.782,241.549,268.07,164.636,111.418,90.965,95.599,148.56,180.149,176.093,207.982
