13.65,12.52,11.2,16.13,12.78,12.33,12.01,13.22,15.76,15.22,16.24,11.92,12.48,13.64,10.81,16.42,11.4,12.83,16.95,22.77,13.63,17.29,15.61,13.79,15.32,12.11,12.75,14.48,14.43,12.47,18,14.25,17.87,15.39,15.99,14.66,17.52,13.5,13.19,17.41,17.88,19.51,19.76,18.78,16.5,17.79,16.49,16.29
0.3,0.26,0.2,0.13,0.09,0.06,0.08,0.13,0.25,0.32,0.33,0.33,0.31,0.29,0.23,0.18,0.11,0.08,0.11,0.15,0.29,0.34,0.39,0.4,0.46,0.38,0.27,0.19,0.12,0.09,0.11,0.2,0.3,0.39,0.47,0.57,0.52,0.45,0.37,0.26,0.14,0.11,0.15,0.22,0.36,0.51,0.57,0.61
1.17,1.11,1.09,1.59,1.2,1.35,1.24,1.49,1.52,1.39,1.56,1.05,1.28,1.31,1.03,1.62,1.01,1.3,1.15,1.92,1.28,1.69,1.58,1.47,1.43,1.38,1.25,1.54,1.68,1.33,1.88,1.41,2,1.74,1.84,1.85,2.03,1.57,1.46,1.79,1.94,2.08,1.87,1.78,1.63,2.2,1.64,1.9
2.01,2.01,1.81,2.3,1.91,1.94,2.01,2.29,2.47,2.7,2.79,2.45,2.62,2.78,2.05,2.85,1.89,2.3,2.53,3.68,2.91,3.72,3.65,3.58,3.55,3.25,2.86,3.04,3.18,2.53,3.49,2.74,3.99,4.04,4.59,5.1,5.15,4.04,3.52,4.13,4.07,4.31,4.31,4.42,4.55,5.84,4.91,5.19
0.47,0.5,0.55,0.79,0.44,0.69,0.62,0.53,0.73,0.89,0.93,0.47,0.6,0.46,0.42,0.74,0.65,0.75,1.06,1.05,0.63,0.83,0.51,0.6,0.65,0.57,0.54,0.54,0.47,0.71,0.9,0.89,0.96,0.97,0.91,0.67,0.84,0.84,0.79,0.92,1.03,0.9,1.27,1.19,1.5,1.61,1.39,1.28
3.75,3.46,3.34,4.88,3.73,4.58,4.24,4.62,4.81,4.27,5.2,2.93,3.87,3.81,2.95,4.36,3.22,4.54,3.67,5.62,4.43,4.72,4.35,4,4.45,4.36,4.01,4.67,5.51,5.08,6.23,4.3,6.83,5.58,6.18,4.92,5.92,5.35,4.7,5.84,6.92,7.22,6.14,6.63,6.27,6.66,5.07,5.13
